time,   leftEncoder,   rightEncoder,   leftMode,   rightMode
43685,  -21340,         0,      2,      0
43690,  -21345,         0,      2,      0
43695,  -21349,         0,      2,      0
43700,  -21353,         0,      2,      0
43705,  -21357,         0,      2,      0
43710,  -21361,         0,      2,      0
43715,  -21365,         0,      2,      0
43720,  -21369,         0,      2,      0
43725,  -21373,         0,      2,      0
43730,  -21377,         0,      2,      0
43735,  -21380,         0,      2,      0
43740,  -21384,         0,      2,      0
43745,  -21387,         0,      2,      0
43750,  -21390,         0,      2,      0
43755,  -21393,         0,      2,      0
43760,  -21396,         0,      2,      0
43765,  -21399,         0,      2,      0
43770,  -21402,         0,      2,      0
43775,  -21404,         0,      2,      0
43780,  -21407,         0,      2,      0
43785,  -21409,         0,      2,      0
43790,  -21411,         0,      2,      0
43795,  -21414,         0,      2,      0
43800,  -21416,         0,      2,      0
43805,  -21418,         0,      2,      0
43810,  -21419,         0,      2,      0
43815,  -21421,         0,      2,      0
43820,  -21423,         0,      2,      0
43825,  -21424,         0,      2,      0
43830,  -21425,         0,      2,      0
43835,  -21427,         0,      2,      0
43840,  -21428,         0,      2,      0
43845,  -21429,         0,      2,      0
43850,  -21430,         0,      2,      0
43855,  -21430,         0,      2,      0
43860,  -21431,         0,      2,      0
43865,  -21432,         0,      2,      0
43870,  -21432,         0,      2,      0
43875,  -21432,         0,      2,      0
43880,  -21432,         0,      2,      0
43885,  -21433,         0,      2,      0
43890,  -21433,         0,      2,      0
43895,  -21433,         0,      2,      0
43900,  -21433,         0,      2,      0
43905,  -21433,         0,      2,      0
43910,  -21433,         0,      2,      0
43915,  -21433,         0,      2,      0
43920,  -21433,         0,      2,      0
43925,  -21433,         0,      2,      0
43930,  -21433,         0,      2,      0
43935,  -21433,         0,      2,      0
43940,  -21433,         0,      2,      0
43945,  -21433,         0,      2,      0
43950,  -21433,         0,      2,      0
43955,  -21433,         0,      2,      0
43960,  -21433,         0,      2,      0
43965,  -21433,         0,      2,      0
43970,  -21433,         0,      2,      0
43975,  -21433,         0,      2,      0
43980,  -21433,         0,      2,      0
43985,  -21433,         0,      2,      0
43990,  -21433,         0,      2,      0
43995,  -21433,         0,      2,      0
44000,  -21433,         0,      2,      0
44005,  -21433,         0,      2,      0
44010,  -21433,         0,      2,      0
44015,  -21433,         0,      2,      0
44020,  -21433,         0,      2,      0
44025,  -21433,         0,      2,      0
44030,  -21433,         0,      2,      0
44035,  -21433,         0,      2,      0
44040,  -21433,         0,      2,      0
44045,  -21433,         0,      2,      0
44050,  -21433,         0,      2,      0
44055,  -21433,         0,      2,      0
44060,  -21433,         0,      2,      0
44065,  -21433,         0,      2,      0
44070,  -21433,         0,      2,      0
44075,  -21433,         0,      2,      0
44080,  -21433,         0,      2,      0
44085,  -21433,         0,      2,      0
44090,  -21433,         0,      2,      0
44095,  -21433,         0,      2,      0
44100,  -21433,         0,      2,      0
44105,  -21433,         0,      2,      0
44110,  -21433,         0,      2,      0
44115,  -21433,         0,      2,      0
44120,  -21433,         0,      2,      0
44125,  -21433,         0,      2,      0
44130,  -21433,         0,      2,      0
44135,  -21433,         0,      0,      0
44140,  -21433,         0,      0,      0
44145,  -21433,         0,      0,      0
44150,  -21433,         0,      0,      0
44155,  -21433,         0,      0,      0
44160,  -21433,         0,      0,      0
44165,  -21433,         0,      0,      0
44170,  -21433,         0,      0,      0
44175,  -21433,         0,      0,      0
44180,  -21433,         0,      0,      0
44185,  -21433,         0,      0,      0
44190,  -21433,         0,      0,      0
44195,  -21433,         0,      0,      0
44200,  -21433,         0,      0,      0
44205,  -21433,         0,      0,      0
44210,  -21433,         0,      0,      0
44215,  -21433,         0,      0,      0
44220,  -21433,         0,      0,      0
44225,  -21433,         0,      0,      0
44230,  -21433,         0,      0,      0
44235,  -21433,         0,      0,      0
44240,  -21433,         0,      0,      0
44245,  -21433,         0,      0,      0
44250,  -21433,         0,      0,      0
44255,  -21433,         0,      0,      0
44260,  -21433,         0,      0,      0
44265,  -21433,         0,      0,      0
44270,  -21433,         0,      0,      0
44275,  -21433,         0,      0,      0
44280,  -21433,         0,      0,      0
44285,  -21433,         0,      0,      0
44290,  -21433,         0,      0,      0
44295,  -21433,         0,      0,      0
44300,  -21433,         0,      0,      0
44305,  -21433,         0,      0,      0
44310,  -21433,         0,      0,      0
44315,  -21433,         0,      0,      0
44320,  -21433,         0,      0,      0
44325,  -21433,         0,      0,      0
44330,  -21433,         0,      0,      0
44335,  -21433,         0,      0,      0
44340,  -21433,         0,      0,      0
44345,  -21433,         0,      0,      0
44350,  -21433,         0,      0,      0
44355,  -21433,         0,      0,      0
44360,  -21433,         0,      0,      0
44365,  -21433,         0,      0,      0
44370,  -21433,         0,      0,      0
44375,  -21433,         0,      0,      0
44380,  -21433,         0,      0,      0
44385,  -21433,         0,      0,      0
44390,  -21433,         0,      0,      0
44395,  -21433,         0,      0,      0
44400,  -21433,         0,      0,      0
44405,  -21433,         0,      0,      0
44410,  -21433,         0,      0,      0
44415,  -21433,         0,      0,      0
44420,  -21433,         0,      0,      0
44425,  -21433,         0,      0,      0
44430,  -21433,         0,      0,      0
44435,  -21433,         0,      0,      0
44440,  -21433,         0,      0,      0
44445,  -21433,         0,      0,      0
44450,  -21433,         0,      0,      0
44455,  -21433,         0,      0,      0
44460,  -21433,         0,      0,      0
44465,  -21433,         0,      0,      0
44470,  -21433,         0,      0,      0
44475,  -21433,         0,      0,      0
44480,  -21433,         0,      0,      0
